epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,time_stamp
0,0.6426317434419285,0.14772727272727273,0.6312354339493645,0.1388888888888889,2024-11-26 13:01:27.837948
1,0.619407288052819,0.1439393941651691,0.609328932232327,0.14583333333333334,2024-11-26 13:01:27.837948
2,0.5993948917497288,0.1425189394503832,0.5895954171816508,0.1423611111111111,2024-11-26 13:01:27.837948
3,0.5806066299026663,0.1425189394503832,0.5705056753423479,0.1388888888888889,2024-11-26 13:01:27.837948
4,0.5598661344159733,0.14535984854129227,0.5481023126178317,0.1527777777777778,2024-11-26 13:01:27.837948
5,0.5384630493142388,0.14441287890076637,0.5278510451316833,0.14930555555555555,2024-11-26 13:01:27.837948
6,0.5190410410816019,0.14772727272727273,0.5082036041551166,0.1597222222222222,2024-11-26 13:01:27.837948
7,0.5003579611128027,0.1624053032560782,0.49042190114657086,0.16666666666666666,2024-11-26 13:01:27.837948
8,0.48257843540473416,0.16287878799167546,0.47415172722604537,0.1597222222222222,2024-11-26 13:01:27.837948
9,0.46831421757286246,0.15956439399583774,0.46190788182947373,0.1527777777777778,2024-11-26 13:01:27.837948
10,0.45636809075420554,0.16761363636363635,0.45063425766097176,0.15625,2024-11-26 13:01:27.837948
11,0.446829116479917,0.16666666689244183,0.4429490433798896,0.15625,2024-11-26 13:01:27.837948
12,0.438941629095511,0.168087121268565,0.4355003833770752,0.1527777777777778,2024-11-26 13:01:27.837948
13,0.4321757873350924,0.1680871214378964,0.42886804540952045,0.16319444444444445,2024-11-26 13:01:27.837948
14,0.42693740264935925,0.17376893961971457,0.4237609240743849,0.16319444444444445,2024-11-26 13:01:27.837948
15,0.4222762022506107,0.1737689394503832,0.4200477964348263,0.18055555555555555,2024-11-26 13:01:27.837948
16,0.418390193446116,0.18039772727272727,0.4167984525362651,0.19444444444444445,2024-11-26 13:01:27.837948
17,0.4148880419406024,0.19602272727272727,0.4140243927637736,0.2013888888888889,2024-11-26 13:01:27.837948
18,0.4125721447847106,0.2012310607189482,0.41143636571036446,0.21180555555555555,2024-11-26 13:01:27.837948
19,0.41024626046419144,0.21732954545454544,0.4093829029136234,0.2361111111111111,2024-11-26 13:01:27.837948
20,0.40792124244299804,0.23200757581401954,0.4077073683341344,0.2361111111111111,2024-11-26 13:01:27.837948
21,0.40662471475926315,0.24431818181818182,0.40578584869702655,0.2534722222222222,2024-11-26 13:01:27.837948
22,0.40521369061686774,0.24952651526440273,0.40521830982632107,0.2638888888888889,2024-11-26 13:01:27.837948
23,0.4035470201210542,0.27935606038028543,0.4035910682545768,0.2708333333333333,2024-11-26 13:01:27.837948
24,0.4019633653489026,0.29498106038028543,0.40225831005308366,0.2881944444444444,2024-11-26 13:01:27.837948
25,0.4009056518023664,0.2916666667231105,0.40140967071056366,0.28125,2024-11-26 13:01:27.837948
26,0.3997928879477761,0.30823863636363635,0.40100032091140747,0.2881944444444444,2024-11-26 13:01:27.837948
27,0.39924313737587497,0.29592803035947407,0.39970261686378056,0.2847222222222222,2024-11-26 13:01:27.837948
28,0.397726445035501,0.3191287879916755,0.39930375582642025,0.3229166666666667,2024-11-26 13:01:27.837948
29,0.3976882648738948,0.3020833334462209,0.3980805410279168,0.3229166666666667,2024-11-26 13:01:27.837948
30,0.3965467295863412,0.3191287876530127,0.39729028443495434,0.3194444444444444,2024-11-26 13:01:27.837948
31,0.3954848979007114,0.3243371214378964,0.3968219872977998,0.3263888888888889,2024-11-26 13:01:27.837948
32,0.3950321078300476,0.3409090909090909,0.3957322422001097,0.3298611111111111,2024-11-26 13:01:27.837948
33,0.39361276545307855,0.3465909090909091,0.3955627828836441,0.34375,2024-11-26 13:01:27.837948
34,0.39264905926856125,0.3522727272727273,0.3946029759115643,0.34375,2024-11-26 13:01:27.837948
35,0.3921640908176249,0.3773674240166491,0.39377260704835254,0.3611111111111111,2024-11-26 13:01:27.837948
36,0.391847894273021,0.3783143939958377,0.394026560915841,0.375,2024-11-26 13:01:27.837948
37,0.3912607634609396,0.37452651492573996,0.39308873812357586,0.375,2024-11-26 13:01:27.837948
38,0.39061629365790973,0.3783143941651691,0.39252931045161354,0.3888888888888889,2024-11-26 13:01:27.837948
39,0.3899418759075078,0.38257575780153275,0.3917946385012733,0.3888888888888889,2024-11-26 13:01:27.837948
40,0.389660968021913,0.3944128785621036,0.39197446405887604,0.34375,2024-11-26 13:01:27.837948
41,0.3880871365016157,0.4128787876530127,0.3913586520486408,0.3576388888888889,2024-11-26 13:01:27.837948
42,0.38704985786568036,0.4251893941651691,0.39039986497826046,0.3680555555555556,2024-11-26 13:01:27.837948
43,0.38706993650306354,0.42045454545454547,0.39107553164164227,0.3333333333333333,2024-11-26 13:01:27.837948
44,0.38739797405221243,0.40672348507426004,0.38972803288035923,0.3645833333333333,2024-11-26 13:01:27.837948
45,0.3871542980725115,0.3991477272727273,0.388995165626208,0.3958333333333333,2024-11-26 13:01:27.837948
46,0.38575215434486215,0.4161931818181818,0.38940610322687363,0.3576388888888889,2024-11-26 13:01:27.837948
