epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,time_stamp
0,1.9884338071269374,0.1201612903706489,1.9629106918970745,0.13657407421204779,2024-11-30 10:23:18.740443
1,1.9485495282757668,0.14919354838709678,1.937187373638153,0.20717592620187336,2024-11-30 10:23:18.740443
2,1.917982009149367,0.1971774197393848,1.9145273764928181,0.2673611111111111,2024-11-30 10:23:18.740443
3,1.9034866017680014,0.21129032296519126,1.889871597290039,0.27314814925193787,2024-11-30 10:23:18.740443
4,1.8822767349981493,0.26048387106387844,1.8692052298121982,0.29976851907041335,2024-11-30 10:23:18.740443
5,1.8521451680890975,0.33024193586841705,1.8432494468159146,0.30671296268701553,2024-11-30 10:23:18.740443
6,1.82655535205718,0.3431451613864591,1.8141352666748896,0.31481481426291996,2024-11-30 10:23:18.740443
7,1.8020609732597106,0.37338709687033006,1.7873599264356825,0.32870370480749345,2024-11-30 10:23:18.740443
8,1.7631107914832331,0.37782258083743436,1.7623961369196575,0.3298611111111111,2024-11-30 10:23:18.740443
9,1.7445390724366712,0.3846774197393848,1.7385492655966017,0.33449073963695103,2024-11-30 10:23:18.740443
10,1.7180707493136007,0.4112903225806452,1.718279394838545,0.3518518524037467,2024-11-30 10:23:18.740443
11,1.7166624876760668,0.36330645170903975,1.6913021008173625,0.3576388888888889,2024-11-30 10:23:18.740443
12,1.6811850301681026,0.42056451689812446,1.6665127277374268,0.34606481426291996,2024-11-30 10:23:18.740443
13,1.6704453575995661,0.4181451614825956,1.6485178867975872,0.368055553899871,2024-11-30 10:23:18.740443
14,1.6454827785491943,0.42620967761162787,1.6308724813991122,0.37615740713145995,2024-11-30 10:23:18.740443
15,1.6347461977312643,0.42338709677419356,1.60883457130856,0.4016203698184755,2024-11-30 10:23:18.740443
16,1.6106207678394933,0.4806451614825956,1.583048893345727,0.4016203698184755,2024-11-30 10:23:18.740443
17,1.5968231501117829,0.44314516167486867,1.5691430899831984,0.43171296185917324,2024-11-30 10:23:18.740443
18,1.582675664655624,0.46169354838709675,1.55324344502555,0.45023148092958665,2024-11-30 10:23:18.740443
19,1.5822314370063044,0.430241935676144,1.5489213864008586,0.4513888872332043,2024-11-30 10:23:18.740443
20,1.5618155156412432,0.4657258064516129,1.5265777442190382,0.4594907412926356,2024-11-30 10:23:18.740443
21,1.5293781641990907,0.46169354838709675,1.5026929643419054,0.48726851907041335,2024-11-30 10:23:18.740443
22,1.5288650720350203,0.4862903221960991,1.4917290806770325,0.48148147927390206,2024-11-30 10:23:18.740443
23,1.4958388997662453,0.4967741937406601,1.4798732466167874,0.45601851907041335,2024-11-30 10:23:18.740443
24,1.4916929583395682,0.4931451620594148,1.466429054737091,0.48842592702971566,2024-11-30 10:23:18.740443
25,1.4848413582771056,0.4737903225806452,1.4574695693122015,0.4756944444444444,2024-11-30 10:23:18.740443
26,1.4539126503852107,0.4995967745780945,1.4312552213668823,0.49421296185917324,2024-11-30 10:23:18.740443
27,1.4674260962393977,0.5032258072207051,1.4240866833262973,0.4895833333333333,2024-11-30 10:23:18.740443
28,1.4394561975233016,0.5040322580645161,1.4103710850079854,0.4930555555555556,2024-11-30 10:23:18.740443
29,1.4434073548163138,0.5072580652852212,1.3978447450531855,0.5,2024-11-30 10:23:18.740443
30,1.4122519531557638,0.4987903227729182,1.3985550668504503,0.48379629684819114,2024-11-30 10:23:18.740443
31,1.415593404923716,0.5,1.379549139075809,0.5254629651705424,2024-11-30 10:23:18.740443
32,1.4098033328210153,0.48588709677419356,1.3786238829294841,0.5081018507480621,2024-11-30 10:23:18.740443
33,1.386122791997848,0.5270161292245311,1.3695697387059529,0.5162037048074934,2024-11-30 10:23:18.740443
34,1.3803109776589177,0.4995967745780945,1.350421322716607,0.5081018507480621,2024-11-30 10:23:18.740443
35,1.3842766361851846,0.49475806470840206,1.3454877999093797,0.509259260363049,2024-11-30 10:23:18.740443
36,1.3378128774704472,0.5455645168981245,1.3408871160613165,0.5173611111111112,2024-11-30 10:23:18.740443
37,1.3770248697650047,0.5161290322580645,1.3305255836910672,0.5162037014961243,2024-11-30 10:23:18.740443
38,1.3108981309398529,0.5544354838709677,1.3345685535007052,0.5162037031518089,2024-11-30 10:23:18.740443
39,1.3441853600163614,0.5108870969664666,1.3149410155084398,0.5266203698184755,2024-11-30 10:23:18.740443
40,1.3522215697073168,0.5286290318735184,1.2998052305645413,0.5196759253740311,2024-11-30 10:23:18.740443
41,1.3192863233627812,0.5504032258064516,1.2841285400920444,0.5277777761220932,2024-11-30 10:23:18.740443
42,1.3224090972254354,0.5576612910916728,1.2765575912263658,0.5520833333333334,2024-11-30 10:23:18.740443
43,1.3528581550044398,0.49838709687033006,1.2681673566500347,0.5520833333333334,2024-11-30 10:23:18.740443
44,1.3485263201498217,0.5330645163213054,1.264591806464725,0.5393518507480621,2024-11-30 10:23:18.740443
45,1.3200608607261413,0.531451613672318,1.2593965133031209,0.5578703698184755,2024-11-30 10:23:18.740443
46,1.2883323777106501,0.5423387096774194,1.2424899538358052,0.5520833333333334,2024-11-30 10:23:18.740443
47,1.289754955999313,0.5491935485793699,1.2469516661432054,0.5405092587073644,2024-11-30 10:23:18.740443
48,1.2811662996968916,0.5362903225806451,1.2290030817190807,0.5509259270297157,2024-11-30 10:23:18.740443
49,1.2952900817317348,0.5306451613864591,1.2241068482398987,0.5497685174147288,2024-11-30 10:23:18.740443
50,1.2855699485348118,0.5604838709677419,1.2355123857657115,0.5740740729702843,2024-11-30 10:23:18.740443
51,1.248027224694529,0.5661290326426106,1.2184253831704457,0.5706018524037467,2024-11-30 10:23:18.740443
52,1.244675382491081,0.5580645165135784,1.2098190287748973,0.5601851873927646,2024-11-30 10:23:18.740443
53,1.2440800339944902,0.5669354834864216,1.2034066518147786,0.5694444427887598,2024-11-30 10:23:18.740443
54,1.2324980728087886,0.5749999996154539,1.1940424177381728,0.5902777777777778,2024-11-30 10:23:18.740443
55,1.2080908629202074,0.5677419362529632,1.184256398015552,0.5624999983443154,2024-11-30 10:23:18.740443
56,1.1851432938729562,0.6040322588336083,1.1845569213231404,0.5682870381408267,2024-11-30 10:23:18.740443
57,1.2013385449686358,0.59193548464006,1.1650187770525615,0.59375,2024-11-30 10:23:18.740443
58,1.2206033122154973,0.5645161290322581,1.1670891112751431,0.59375,2024-11-30 10:23:18.740443
59,1.2002644461970176,0.5637096781884471,1.1547083689106836,0.571759260363049,2024-11-30 10:23:18.740443
60,1.1883792665696913,0.5766129032258065,1.171686589717865,0.5868055555555556,2024-11-30 10:23:18.740443
61,1.193196673547068,0.5754032259987246,1.1584302418761783,0.5856481492519379,2024-11-30 10:23:18.740443
62,1.2028964277236693,0.5705645161290323,1.1377439631356134,0.6111111111111112,2024-11-30 10:23:18.740443
63,1.1852753662293958,0.585483871160015,1.129756275150511,0.5902777761220932,2024-11-30 10:23:18.740443
