epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,time_stamp
0,1.8829661377014653,0.210483871160015,1.9571896195411682,0.13657407421204779,2024-11-30 14:47:10.930069
1,1.8109028531659035,0.27419354838709675,1.7858738369411893,0.32870370397965115,2024-11-30 14:47:10.930069
2,1.739959628351273,0.3334677421277569,1.645941866768731,0.39699073963695103,2024-11-30 14:47:10.930069
3,1.7016890164344542,0.372177419402907,1.5847460958692763,0.40856481426291996,2024-11-30 14:47:10.930069
4,1.645724488842872,0.3967741939329332,1.5509864886601765,0.4560185174147288,2024-11-30 14:47:10.930069
5,1.5825315790791665,0.4181451614825956,1.508480151494344,0.48495370315180886,2024-11-30 14:47:10.930069
6,1.586504843927199,0.4237903226767817,1.4666396843062506,0.5185185174147288,2024-11-30 14:47:10.930069
7,1.5173542807179112,0.4750000007690922,1.4535282916492887,0.5023148159186045,2024-11-30 14:47:10.930069
8,1.495178138056109,0.46250000019227305,1.3961651457680597,0.5219907412926356,2024-11-30 14:47:10.930069
9,1.48776747334388,0.44919354877164286,1.3783831265237596,0.5428240729702843,2024-11-30 14:47:10.930069
10,1.4749521786166775,0.46774193548387094,1.3652437925338745,0.5439814825852712,2024-11-30 14:47:10.930069
11,1.451750959119489,0.4596774193548387,1.3371380964914958,0.553240739636951,2024-11-30 14:47:10.930069
12,1.3948137817844268,0.49475806374703685,1.323423597547743,0.5590277777777778,2024-11-30 14:47:10.930069
13,1.3835689790787236,0.5358870971587396,1.3057392636934917,0.5497685174147288,2024-11-30 14:47:10.930069
14,1.3781651681469334,0.5108870969664666,1.2916643685764737,0.5543981475962533,2024-11-30 14:47:10.930069
15,1.353666647788017,0.531048386327682,1.2769264843728807,0.5358796301815245,2024-11-30 14:47:10.930069
16,1.3242907908654982,0.5552419347147788,1.2470720907052357,0.5763888888888888,2024-11-30 14:47:10.930069
17,1.3450099575904109,0.5129032259987246,1.2245870629946392,0.6273148126072354,2024-11-30 14:47:10.930069
18,1.3388275254157282,0.48911290399489865,1.2110872632927365,0.6203703714741601,2024-11-30 14:47:10.930069
19,1.2743976846818001,0.593951613672318,1.1821486088964674,0.6111111111111112,2024-11-30 14:47:10.930069
20,1.2878061456065024,0.5274193556078018,1.1701834566063352,0.6157407429483202,2024-11-30 14:47:10.930069
21,1.2495016744059901,0.5657258064996812,1.1442246006594763,0.6168981459405687,2024-11-30 14:47:10.930069
22,1.262121231325211,0.5673387098696924,1.132639252477222,0.6145833333333334,2024-11-30 14:47:10.930069
23,1.237945241312827,0.5737903233497373,1.1265561150179968,0.6122685174147288,2024-11-30 14:47:10.930069
24,1.2422188635795348,0.5754032259987246,1.1061369743612077,0.6423611111111112,2024-11-30 14:47:10.930069
25,1.2288433621006627,0.5951612899380345,1.1208313835991754,0.6307870381408267,2024-11-30 14:47:10.930069
26,1.210740996945289,0.594758064516129,1.096087568336063,0.6331018524037467,2024-11-30 14:47:10.930069
27,1.1844406685521525,0.594758064516129,1.0863001578383975,0.6331018540594313,2024-11-30 14:47:10.930069
28,1.1568964008362062,0.5818548394787696,1.0802179872989655,0.6597222222222222,2024-11-30 14:47:10.930069
29,1.1610380949512604,0.609274193163841,1.0849881370862324,0.6377314825852712,2024-11-30 14:47:10.930069
30,1.1629982686811877,0.5971774189702926,1.0795903636349573,0.6319444427887598,2024-11-30 14:47:10.930069
31,1.1846547780498382,0.5701612907071267,1.03745816482438,0.65625,2024-11-30 14:47:10.930069
32,1.180791526071487,0.5858870975432857,1.042529222038057,0.6620370348294576,2024-11-30 14:47:10.930069
33,1.1277960269681868,0.638709677803901,1.0122674306233723,0.6759259237183465,2024-11-30 14:47:10.930069
34,1.1471061610406446,0.5790322581606526,0.9961942831675211,0.6585648159186045,2024-11-30 14:47:10.930069
35,1.119547849701297,0.6088709677419355,1.0325833393467798,0.6851851873927646,2024-11-30 14:47:10.930069
36,1.1261627058829031,0.6286290326426106,1.0133443276087444,0.6574074063036177,2024-11-30 14:47:10.930069
37,1.0713774388836277,0.6584677427045761,0.9982488486501906,0.6770833333333334,2024-11-30 14:47:10.930069
38,1.1184149557544338,0.6326612907071267,0.9599683947033353,0.7037037048074934,2024-11-30 14:47:10.930069
39,1.0960766923043035,0.6189516129032258,0.9701430665122138,0.7060185174147288,2024-11-30 14:47:10.930069
40,1.0743221275268062,0.6528225810297074,0.9805699553754594,0.7060185174147288,2024-11-30 14:47:10.930069
41,1.1035011179985539,0.6129032258064516,0.9426370726691352,0.6956018507480621,2024-11-30 14:47:10.930069
42,1.0879909780717665,0.6455645157444861,0.9452435771624247,0.709490739636951,2024-11-30 14:47:10.930069
43,1.1032125796041181,0.6254032254219055,0.9622311890125275,0.6793981492519379,2024-11-30 14:47:10.930069
44,1.0401788661556859,0.6625000007690922,0.9354061815473769,0.7361111111111112,2024-11-30 14:47:10.930069
45,1.0477331569117885,0.6520161292245311,0.9169499774773916,0.7511574063036177,2024-11-30 14:47:10.930069
46,1.0711396567283138,0.6495967738090023,0.9012364281548394,0.7291666666666666,2024-11-30 14:47:10.930069
47,1.0116188603062783,0.6870967745780945,0.8950962854756249,0.7372685207260979,2024-11-30 14:47:10.930069
48,1.036972668863112,0.6306451616748687,0.8953359292613136,0.7384259270297157,2024-11-30 14:47:10.930069
49,1.0271521768262308,0.6633064516129032,0.8957764075862037,0.7465277777777778,2024-11-30 14:47:10.930069
50,1.001372806487545,0.656451613672318,0.8843585799137751,0.728009260363049,2024-11-30 14:47:10.930069
51,1.0344010149278948,0.6705645168981245,0.8833631889687644,0.7291666666666666,2024-11-30 14:47:10.930069
52,1.0355469872874599,0.6612903225806451,0.8798156678676605,0.7557870381408267,2024-11-30 14:47:10.930069
53,0.9799632603122342,0.6491935483870968,0.8686210347546471,0.7268518540594313,2024-11-30 14:47:10.930069
54,0.9794145476433539,0.6790322584490622,0.8871866199705336,0.7210648159186045,2024-11-30 14:47:10.930069
55,1.0202170168199847,0.6649193552232557,0.8794271846612295,0.7361111111111112,2024-11-30 14:47:10.930069
56,0.9826819531379207,0.6830645165135784,0.8737950987286038,0.7326388888888888,2024-11-30 14:47:10.930069
57,1.0234459542459058,0.6532258064516129,0.8607784675227271,0.7337962951925066,2024-11-30 14:47:10.930069
58,0.966911873509807,0.6705645168981245,0.8496112790372636,0.7314814809295866,2024-11-30 14:47:10.930069
59,0.9524454916677167,0.6987903233497373,0.8490632606877221,0.7361111111111112,2024-11-30 14:47:10.930069
60,1.0305388319876887,0.6818548383251313,0.8301766382323371,0.7534722222222222,2024-11-30 14:47:10.930069
61,0.9565972262813199,0.7080645157444861,0.8281175990899404,0.7395833333333334,2024-11-30 14:47:10.930069
62,0.9415888420997127,0.6798387092928733,0.8279180195596483,0.7361111111111112,2024-11-30 14:47:10.930069
63,0.9466343387480705,0.686693549156189,0.8562208645873599,0.7303240729702843,2024-11-30 14:47:10.930069
