epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,time_stamp
0,1.963272144717555,0.15040322585451987,1.9539181722535028,0.14236111152503225,2024-11-29 13:02:55.519513
1,1.9128745755841654,0.22217741945097524,1.8927457796202765,0.3125,2024-11-29 13:02:55.519513
2,1.86959881167258,0.2826612904187172,1.8286143938700359,0.35532407379812664,2024-11-29 13:02:55.519513
3,1.847612727072931,0.2697580649006751,1.7824053300751581,0.37384259204069775,2024-11-29 13:02:55.519513
4,1.825093384711973,0.28024193548387094,1.7296100589964125,0.40509259038501316,2024-11-29 13:02:55.519513
5,1.7827445268630981,0.32137096793420855,1.7089054253366258,0.40046296351485783,2024-11-29 13:02:55.519513
6,1.7616051666198238,0.3120967745780945,1.6975160638491313,0.39814814925193787,2024-11-29 13:02:55.519513
7,1.7251706161806661,0.3322580649006751,1.660935448275672,0.4340277777777778,2024-11-29 13:02:55.519513
8,1.6947693632495018,0.36330645170903975,1.64368603626887,0.4409722222222222,2024-11-29 13:02:55.519513
9,1.689894280126018,0.38911290322580644,1.6221506661838956,0.4189814825852712,2024-11-29 13:02:55.519513
10,1.6981191135221911,0.36572580664388593,1.6068743798467848,0.4143518524037467,2024-11-29 13:02:55.519513
11,1.6771409165474676,0.3717741937406601,1.5798623230722215,0.4201388888888889,2024-11-29 13:02:55.519513
12,1.6401826181719381,0.38064516167486867,1.5931916965378656,0.3993055555555556,2024-11-29 13:02:55.519513
13,1.6184597169199297,0.3959677421277569,1.5672569672266643,0.40625,2024-11-29 13:02:55.519513
14,1.6221329627498504,0.4217741936445236,1.5376151998837788,0.40393518408139545,2024-11-29 13:02:55.519513
15,1.5930435157591296,0.4104838710158102,1.5248728858100042,0.4155092595352067,2024-11-29 13:02:55.519513
16,1.5834054600807927,0.44516129070712673,1.5240028765466478,0.39120370480749345,2024-11-29 13:02:55.519513
17,1.5694078860744354,0.42096774232003,1.5017200112342834,0.4166666650109821,2024-11-29 13:02:55.519513
18,1.549275355954324,0.43951612903225806,1.5106055670314364,0.40046296185917324,2024-11-29 13:02:55.519513
19,1.5325071773221415,0.44798387106387844,1.4910369449191623,0.4108796301815245,2024-11-29 13:02:55.519513
20,1.4995392599413473,0.4770161298013503,1.483450969060262,0.41898148092958665,2024-11-29 13:02:55.519513
21,1.4916965730728642,0.46814516090577646,1.4575708243581984,0.4247685174147288,2024-11-29 13:02:55.519513
22,1.4899302797932779,0.4737903225806452,1.4423150089051988,0.4479166666666667,2024-11-29 13:02:55.519513
23,1.4855106722924016,0.4637096774193548,1.4323048525386386,0.45717592537403107,2024-11-29 13:02:55.519513
24,1.4882110895649079,0.47298387173683415,1.4453012016084459,0.4305555555555556,2024-11-29 13:02:55.519513
25,1.4461187201161538,0.49798387096774194,1.4145959350797865,0.44907407462596893,2024-11-29 13:02:55.519513
26,1.4375755286985827,0.4862903221960991,1.3976924022038777,0.47106481426291996,2024-11-29 13:02:55.519513
27,1.4095967008221535,0.5048387098696924,1.3946034113566081,0.49074073963695103,2024-11-29 13:02:55.519513
28,1.401840732943627,0.5145161291283946,1.3822991185718112,0.4930555555555556,2024-11-29 13:02:55.519513
29,1.4295526281479867,0.4443548389019505,1.3631160292360518,0.49768518573708004,2024-11-29 13:02:55.519513
30,1.3928747869306994,0.5193548394787696,1.3803526295555963,0.4699074063036177,2024-11-29 13:02:55.519513
31,1.4132248932315457,0.5189516130954989,1.3634860383139715,0.4745370348294576,2024-11-29 13:02:55.519513
32,1.374092375078509,0.5306451609057765,1.3567116525438097,0.48379629519250655,2024-11-29 13:02:55.519513
33,1.3710093421320761,0.5221774193548387,1.3695473008685641,0.4814814825852712,2024-11-29 13:02:55.519513
34,1.3951875355935865,0.48548387135228804,1.3373056219683752,0.4953703714741601,2024-11-29 13:02:55.519513
35,1.3689289169926797,0.5064516125186798,1.3266064259741042,0.49768518408139545,2024-11-29 13:02:55.519513
36,1.324150562286377,0.5407258060670668,1.3449680805206299,0.4814814825852712,2024-11-29 13:02:55.519513
37,1.3717738082331996,0.4798387096774194,1.329217599497901,0.5104166666666666,2024-11-29 13:02:55.519513
38,1.3393648978202575,0.5145161291283946,1.3072298996978335,0.5520833333333334,2024-11-29 13:02:55.519513
39,1.3129396207870976,0.5233870975432857,1.2872374355793,0.5289351840813955,2024-11-29 13:02:55.519513
40,1.3229909789177678,0.5375000007690922,1.2728405197461445,0.5289351857370801,2024-11-29 13:02:55.519513
41,1.3180916540084346,0.5520161294168041,1.2926493485768635,0.5451388888888888,2024-11-29 13:02:55.519513
42,1.2863534419767317,0.5508064512283571,1.2695759799745348,0.5509259237183465,2024-11-29 13:02:55.519513
43,1.3075589672211678,0.5447580641315829,1.2667173279656305,0.5462962951925066,2024-11-29 13:02:55.519513
44,1.324842933685549,0.5028225808374344,1.2572321792443593,0.5567129618591733,2024-11-29 13:02:55.519513
45,1.278600408184913,0.5544354838709677,1.2560601366890802,0.5613425903850131,2024-11-29 13:02:55.519513
46,1.2786383052026071,0.5407258060670668,1.2510958711306255,0.5520833333333334,2024-11-29 13:02:55.519513
47,1.2712870720894105,0.5641129036103526,1.251416865322325,0.5590277777777778,2024-11-29 13:02:55.519513
48,1.261373923670861,0.5483870967741935,1.2317812475893233,0.5729166666666666,2024-11-29 13:02:55.519513
49,1.2842975239599905,0.525000000192273,1.223954929245843,0.5613425920406977,2024-11-29 13:02:55.519513
50,1.3019615988577566,0.5169354840632407,1.2046877609358893,0.5821759270297157,2024-11-29 13:02:55.519513
51,1.2626507820621613,0.532258064516129,1.216565555996365,0.5925925936963823,2024-11-29 13:02:55.519513
52,1.2346861477821105,0.5669354834864216,1.2182417511940002,0.5798611111111112,2024-11-29 13:02:55.519513
53,1.2704913827680773,0.5254032265755438,1.1831616527504392,0.5879629651705424,2024-11-29 13:02:55.519513
54,1.2588475269656028,0.5379032261909977,1.1895919342835743,0.5868055555555556,2024-11-29 13:02:55.519513
55,1.2342072821432544,0.5649193544541636,1.2052381700939603,0.6122685174147288,2024-11-29 13:02:55.519513
56,1.2370837196227042,0.5754032250373594,1.2137096987830267,0.555555553899871,2024-11-29 13:02:55.519513
57,1.2154613233381701,0.5665322580645161,1.1836619741386838,0.5729166666666666,2024-11-29 13:02:55.519513
58,1.233217168238855,0.5471774195471117,1.1810425851080153,0.5601851857370801,2024-11-29 13:02:55.519513
