epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,time_stamp
0,1.9529690742492676,0.1483870968222618,1.9436848958333333,0.14351851907041338,2024-11-30 12:36:54.647390
1,1.8970167636871338,0.2120967742896849,1.8716704845428467,0.2997685174147288,2024-11-30 12:36:54.647390
2,1.8478175940052155,0.29193548425551386,1.7995833026038275,0.35532407379812664,2024-11-30 12:36:54.647390
3,1.8216726741483134,0.2758064519974493,1.742108444372813,0.41435185074806213,2024-11-30 12:36:54.647390
4,1.7929456656978977,0.29354838714484244,1.6845012836986117,0.45023148092958665,2024-11-30 12:36:54.647390
5,1.7436687677137312,0.35080645161290325,1.6594439480039809,0.4930555572112401,2024-11-30 12:36:54.647390
6,1.7281269411886893,0.3463709681264816,1.6461021767722235,0.4803240742120478,2024-11-30 12:36:54.647390
7,1.6798045904405656,0.41008064535356337,1.597495390309228,0.5162037014961243,2024-11-30 12:36:54.647390
8,1.6349668733535274,0.42661290399489865,1.5705938670370314,0.5104166666666666,2024-11-30 12:36:54.647390
9,1.6222445772540184,0.4423387098696924,1.5355506605572171,0.4756944444444444,2024-11-30 12:36:54.647390
10,1.610498232226218,0.44274193625296315,1.5069235629505582,0.4467592587073644,2024-11-30 12:36:54.647390
11,1.5909358955198718,0.4370967745780945,1.4684195982085333,0.4722222205665376,2024-11-30 12:36:54.647390
12,1.539420900806304,0.4810483878658664,1.480734043651157,0.4814814825852712,2024-11-30 12:36:54.647390
13,1.5116450132862214,0.5004032254219055,1.4523013234138489,0.45254629602034885,2024-11-30 12:36:54.647390
14,1.5081078429375925,0.4705645163213053,1.409015052848392,0.4780092587073644,2024-11-30 12:36:54.647390
15,1.4717488442697833,0.5080645161290323,1.3784316513273451,0.48495370315180886,2024-11-30 12:36:54.647390
16,1.4623220659071399,0.5084677415509378,1.389455238978068,0.4722222222222222,2024-11-30 12:36:54.647390
17,1.4429263530238983,0.4766129034180795,1.3583105504512787,0.4791666650109821,2024-11-30 12:36:54.647390
18,1.4248188195690032,0.4971774201239309,1.3537640770276387,0.45023148092958665,2024-11-30 12:36:54.647390
19,1.408016316352352,0.5044354834864216,1.3351066476768918,0.45717592537403107,2024-11-30 12:36:54.647390
20,1.3660279473950785,0.5354838717368341,1.3296230104234483,0.48032407462596893,2024-11-30 12:36:54.647390
21,1.3674403736668248,0.5108870969664666,1.290228592024909,0.49189814925193787,2024-11-30 12:36:54.647390
22,1.3662567330944924,0.5177419358684171,1.2877838942739699,0.4861111127667957,2024-11-30 12:36:54.647390
23,1.3809419408921273,0.5129032259987246,1.274531705511941,0.493055553899871,2024-11-30 12:36:54.647390
24,1.3419228292280627,0.5258064519974494,1.2964425484339397,0.4953703714741601,2024-11-30 12:36:54.647390
25,1.3135076645881898,0.5181451612903226,1.2608734865983326,0.5127314825852712,2024-11-30 12:36:54.647390
26,1.3123045698288949,0.5326612899380345,1.2482620080312092,0.48842592537403107,2024-11-30 12:36:54.647390
27,1.262709063868369,0.5431451614825956,1.226918723848131,0.521990739636951,2024-11-30 12:36:54.647390
28,1.2732542022582023,0.5649193549348462,1.2379751867718167,0.5173611102832688,2024-11-30 12:36:54.647390
29,1.3013861563897902,0.5072580645641973,1.2057708005110424,0.520833334989018,2024-11-30 12:36:54.647390
30,1.2570079257411342,0.5556451620594147,1.2215435206890106,0.5208333316776488,2024-11-30 12:36:54.647390
31,1.2626278015875048,0.5685483870967742,1.2240851951969995,0.5185185190704134,2024-11-30 12:36:54.647390
32,1.2365774473836344,0.5709677415509378,1.1983762549029455,0.5289351857370801,2024-11-30 12:36:54.647390
33,1.2148900320453029,0.578225806836159,1.219058142768012,0.5231481492519379,2024-11-30 12:36:54.647390
34,1.2622191059973933,0.5391129034180795,1.1764661537276373,0.5347222205665376,2024-11-30 12:36:54.647390
35,1.2517955783874757,0.5475806459303825,1.190415706899431,0.5428240746259689,2024-11-30 12:36:54.647390
36,1.1855922802802055,0.5608870963896474,1.1801091432571411,0.5370370381408267,2024-11-30 12:36:54.647390
