epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,time_stamp
0,1.954314435681989,0.1665322581125844,1.9459423820177715,0.14351851907041338,2024-11-30 13:04:05.070714
1,1.8956798891867361,0.22016129041871718,1.8726156949996948,0.26967592537403107,2024-11-30 13:04:05.070714
2,1.8446238540833997,0.32016129070712673,1.7962794767485724,0.38657407462596893,2024-11-30 13:04:05.070714
3,1.816000811515316,0.2830645163213053,1.7405580812030368,0.42129629684819114,2024-11-30 13:04:05.070714
4,1.7899901443912136,0.28830645161290325,1.6833726498815749,0.45254629519250655,2024-11-30 13:04:05.070714
5,1.7404775004233084,0.3564516132877719,1.65935617685318,0.49768518408139545,2024-11-30 13:04:05.070714
6,1.7175341806104105,0.33024193586841705,1.6427059570948284,0.4930555555555556,2024-11-30 13:04:05.070714
7,1.6738939439096758,0.397983871160015,1.594538344277276,0.49884259204069775,2024-11-30 13:04:05.070714
8,1.633175996042067,0.4274193548387097,1.569586177666982,0.47453703648514217,2024-11-30 13:04:05.070714
9,1.6170696750763924,0.4149193552232558,1.53516466750039,0.4826388888888889,2024-11-30 13:04:05.070714
10,1.6073304953113678,0.42661290399489865,1.505684494972229,0.45370370315180886,2024-11-30 13:04:05.070714
11,1.5855539460336008,0.42096774232003,1.4704453547795613,0.4583333316776488,2024-11-30 13:04:05.070714
12,1.5419691147342804,0.4810483878658664,1.483851022190518,0.46064814925193787,2024-11-30 13:04:05.070714
13,1.5126640258296844,0.5084677415509378,1.4623755084143744,0.45254629602034885,2024-11-30 13:04:05.070714
14,1.5077392439688406,0.4705645163213053,1.4160322745641072,0.4641203698184755,2024-11-30 13:04:05.070714
15,1.4718407430956442,0.5,1.382841878467136,0.47106481426291996,2024-11-30 13:04:05.070714
16,1.4609933130202755,0.5012096781884471,1.3977707823117573,0.4652777777777778,2024-11-30 13:04:05.070714
17,1.4433577099154073,0.4866935485793698,1.3647735913594563,0.46643518573708004,2024-11-30 13:04:05.070714
