epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,time_stamp
0,1.9444827341264295,0.19435483890195046,1.9529119398858812,0.14236111152503225,2024-11-30 15:52:44.746017
1,1.846133824317686,0.2733870968222618,1.8047272894117568,0.34259259204069775,2024-11-30 15:52:44.746017
2,1.8233809086584276,0.2524193549348462,1.6910642981529236,0.45949073963695103,2024-11-30 15:52:44.746017
3,1.776492953300476,0.3024193548387097,1.6522821187973022,0.46064814842409557,2024-11-30 15:52:44.746017
4,1.752132850308572,0.3258064523819954,1.6231497526168823,0.493055553899871,2024-11-30 15:52:44.746017
5,1.702067179064597,0.3629032258064516,1.6045910716056824,0.48495370315180886,2024-11-30 15:52:44.746017
6,1.6511412820508402,0.3786290326426106,1.5629513329929776,0.5208333333333334,2024-11-30 15:52:44.746017
7,1.6156972646713257,0.40685483909422354,1.5309840308295355,0.5150462951925066,2024-11-30 15:52:44.746017
8,1.5756693886172386,0.41250000004806825,1.4886651171578302,0.5358796285258399,2024-11-30 15:52:44.746017
9,1.5497082548756753,0.4435483870967742,1.4490058289633856,0.520833334989018,2024-11-30 15:52:44.746017
10,1.5540128677122054,0.40645161295129406,1.432464559872945,0.524305553899871,2024-11-30 15:52:44.746017
11,1.5085529050519388,0.4286290330271567,1.4129700197113886,0.5069444444444444,2024-11-30 15:52:44.746017
12,1.5014737459921068,0.43266129037064893,1.3918149537510343,0.5115740729702843,2024-11-30 15:52:44.746017
13,1.4899071108910344,0.44637096793420855,1.356997377342648,0.5370370364851422,2024-11-30 15:52:44.746017
14,1.386624889989053,0.5012096781884471,1.3500449591212802,0.5196759253740311,2024-11-30 15:52:44.746017
15,1.4066768115566624,0.4899193548387097,1.3209170765346951,0.5347222205665376,2024-11-30 15:52:44.746017
16,1.3601603277267948,0.5088709679342085,1.3024089203940497,0.5347222205665376,2024-11-30 15:52:44.746017
17,1.4035450220108032,0.4875000003845461,1.2691646350754633,0.5891203714741601,2024-11-30 15:52:44.746017
18,1.3390337036501976,0.5225806447767443,1.2446959912776947,0.5868055555555556,2024-11-30 15:52:44.746017
19,1.3508327276475969,0.5330645163213054,1.2289461625946894,0.5740740746259689,2024-11-30 15:52:44.746017
20,1.3093145278192335,0.5044354834864216,1.2114618354373508,0.5995370381408267,2024-11-30 15:52:44.746017
21,1.2685401516575967,0.5564516129032258,1.1791789200570848,0.6006944444444444,2024-11-30 15:52:44.746017
22,1.2807875621703364,0.5338709681264816,1.1757977737320795,0.6273148126072354,2024-11-30 15:52:44.746017
23,1.2439681579989772,0.5697580652852212,1.1445101532671187,0.6064814792739021,2024-11-30 15:52:44.746017
24,1.2463666162183207,0.587500000192273,1.1333441469404433,0.6215277777777778,2024-11-30 15:52:44.746017
25,1.1901196895107147,0.6165322584490622,1.117805050479041,0.6284722222222222,2024-11-30 15:52:44.746017
26,1.1405833575033373,0.6350806451612904,1.1074252426624298,0.6354166666666666,2024-11-30 15:52:44.746017
27,1.1952915133968476,0.592741935483871,1.0930958324008517,0.5902777794334624,2024-11-30 15:52:44.746017
28,1.1283176752828783,0.6290322580645161,1.077159818675783,0.6412037014961243,2024-11-30 15:52:44.746017
29,1.1511255098927407,0.6024193552232557,1.070428536997901,0.65625,2024-11-30 15:52:44.746017
30,1.158499252411627,0.5858870975432857,1.0593866374757555,0.6365740762816535,2024-11-30 15:52:44.746017
31,1.1467174964566385,0.5870967738090023,1.0530052781105042,0.6469907412926356,2024-11-30 15:52:44.746017
32,1.172956039828639,0.5975806453535634,1.0302560693687863,0.6273148159186045,2024-11-30 15:52:44.746017
33,1.083739338382598,0.6346774197393849,1.0061685939629872,0.6331018507480621,2024-11-30 15:52:44.746017
34,1.0968902822463744,0.6229838709677419,0.9962612390518188,0.6446759270297157,2024-11-30 15:52:44.746017
35,1.06059314550892,0.6524193556078018,0.9790072242418925,0.6597222222222222,2024-11-30 15:52:44.746017
36,1.0542595809505833,0.6403225814142535,0.9600489586591721,0.6851851840813955,2024-11-30 15:52:44.746017
37,1.0571918199139256,0.6588709681264816,0.9673575593365563,0.65625,2024-11-30 15:52:44.746017
38,1.0029460922364266,0.6620967734244562,0.9437524361742867,0.6689814825852712,2024-11-30 15:52:44.746017
39,1.0206145201959917,0.647983871160015,0.9628612664010789,0.6608796285258399,2024-11-30 15:52:44.746017
40,1.0152615020352025,0.6516129028412604,0.9575960536797842,0.6493055555555556,2024-11-30 15:52:44.746017
41,0.9820186572690164,0.6810483874813202,0.9177827735741934,0.6597222222222222,2024-11-30 15:52:44.746017
42,1.0024915472153695,0.6491935483870968,0.969728926817576,0.6655092587073644,2024-11-30 15:52:44.746017
43,0.9987321380645998,0.673790322196099,0.9147820075352987,0.6678240746259689,2024-11-30 15:52:44.746017
44,1.0183441004445475,0.6282258072207051,0.9163296553823683,0.7025462968481911,2024-11-30 15:52:44.746017
45,0.9646712791535162,0.6951612907071267,0.9022407134373983,0.7002314825852712,2024-11-30 15:52:44.746017
46,0.9593723772033569,0.6858870963896474,0.9178757435745664,0.6909722222222222,2024-11-30 15:52:44.746017
47,0.9725642588830763,0.6947580652852212,0.896126389503479,0.665509260363049,2024-11-30 15:52:44.746017
48,0.941714100299343,0.6983870960051014,0.8738669686847262,0.7013888888888888,2024-11-30 15:52:44.746017
49,0.9226687665908567,0.6951612907071267,0.8728932523065143,0.7013888888888888,2024-11-30 15:52:44.746017
50,0.8588676933319338,0.7266129024567143,0.8665540764729182,0.7268518507480621,2024-11-30 15:52:44.746017
51,0.9021802160047716,0.6967741943174793,0.8523877378967073,0.7141203714741601,2024-11-30 15:52:44.746017
52,0.9496154862065469,0.6858870963896474,0.8437885542710623,0.7199074063036177,2024-11-30 15:52:44.746017
53,0.9919344917420418,0.65443548464006,0.8481366087992986,0.7152777777777778,2024-11-30 15:52:44.746017
54,0.8809132710579903,0.7116935483870968,0.8431054055690765,0.6782407429483202,2024-11-30 15:52:44.746017
55,0.8865001499652863,0.7262096770348088,0.8254455940590965,0.7384259237183465,2024-11-30 15:52:44.746017
56,0.8568317995917413,0.7233870971587396,0.8605101390017403,0.709490739636951,2024-11-30 15:52:44.746017
57,0.8954226663035731,0.6999999996154539,0.8544752597808838,0.7152777777777778,2024-11-30 15:52:44.746017
58,0.875188393938926,0.6903225808374344,0.8287781874338785,0.7118055555555556,2024-11-30 15:52:44.746017
59,0.9095945185230624,0.7290322588336083,0.8167847378386391,0.71875,2024-11-30 15:52:44.746017
60,0.8282372201642683,0.7725806447767443,0.809320953157213,0.7442129618591733,2024-11-30 15:52:44.746017
61,0.8646861660865045,0.703225806836159,0.8097523715760973,0.7476851873927646,2024-11-30 15:52:44.746017
62,0.8315221417334772,0.7463709673573894,0.8002075122462379,0.7349537048074934,2024-11-30 15:52:44.746017
63,0.8170490053392225,0.7483870963896474,0.7992095020082262,0.71875,2024-11-30 15:52:44.746017
